transaction_id,timestamp,user_id,amount,account_age_days,device_id,ip_id,card_id,merchant_id,transactions_last_hour,transactions_last_day,failed_transactions,unique_devices,unique_cards,is_fraud,fraud_scenario
TXN_V3_003049,2026-09-04T07:41:09Z,U_REG_0132,249.4,861,D_REG_1053,IP_REG_0755,C_REG_0725,M_TARGET_HIGHVAL_99,1,2,0,1,1,0,NONE
TXN_V3_007581,2026-09-03T18:03:29Z,U_REG_0016,47.79,882,D_REG_1114,IP_REG_0736,C_REG_0727,M_012,0,5,1,1,1,0,NONE
TXN_V3_005733,2026-09-03T07:33:35Z,U_REG_0758,29.91,257,D_REG_0901,IP_REG_0292,C_REG_1743,M_080,0,4,0,1,1,0,NONE
TXN_V3_007305,2026-09-02T18:12:58Z,U_REG_1390,176.45,567,D_REG_0928,IP_REG_1345,C_REG_0017,M_059,0,5,1,1,1,0,NONE
TXN_V3_009787,2026-09-06T06:14:37Z,U_BURST_001,501.81,2,D_BURST_002,IP_BURST_SUBNET_01,C_BURST_007,M_016,8,15,1,1,1,1,ACCOUNT_BURST
TXN_V3_004193,2026-09-05T17:17:48Z,U_REG_0890,105.49,281,D_REG_0344,IP_REG_0045,C_REG_0556,M_016,0,4,0,1,1,0,NONE
TXN_V3_009410,2026-09-02T06:07:42Z,U_INDIV_V3_145,2089.06,6,D_INDIV_V3_096,IP_INDIV_V3_031,C_INDIV_V3_059,M_010,6,28,4,5,3,1,INDIVIDUAL_FRAUD
TXN_V3_009984,2026-09-04T09:15:51Z,U_DIST_012,62.59,18,D_DIST_027,IP_DIST_PROXY_03,C_DIST_031,M_TARGET_HIGHVAL_99,2,11,1,1,1,1,DISTRIBUTED_ABUSE
TXN_V3_001195,2026-09-04T19:56:46Z,U_OFFICE_003,345.96,532,D_EMP_037,IP_OFFICE_CORP_01,C_EMP_003,M_148,1,2,0,1,1,0,OFFICE_NETWORK
TXN_V3_006097,2026-09-03T17:58:10Z,U_REG_0488,19.38,732,D_REG_0209,IP_REG_0866,C_REG_1473,M_072,0,3,1,1,1,0,NONE
TXN_V3_007893,2026-09-06T06:09:09Z,U_REG_0396,186.99,585,D_REG_0599,IP_REG_0064,C_REG_1844,M_066,0,1,0,1,1,0,NONE
TXN_V3_000454,2026-09-02T20:09:21Z,U_HOSTEL_027,18.73,36,D_STUDENT_005,IP_HOSTEL_WIFI_03,C_STUDENT_037,M_048,0,5,0,1,1,0,HOSTEL_NETWORK
TXN_V3_005743,2026-09-02T11:50:32Z,U_REG_1540,154.7,711,D_REG_0021,IP_REG_0518,C_REG_0419,M_072,0,5,0,1,1,0,NONE
TXN_V3_001046,2026-09-03T11:16:50Z,U_OFFICE_078,245.46,738,D_EMP_069,IP_OFFICE_CORP_01,C_EMP_066,M_054,0,2,0,1,1,0,OFFICE_NETWORK
TXN_V3_005775,2026-09-04T00:47:59Z,U_REG_1927,242.55,48,D_REG_0835,IP_REG_0404,C_REG_1197,M_115,0,5,1,1,1,0,NONE
TXN_V3_006108,2026-09-05T22:32:38Z,U_REG_1754,215.63,728,D_REG_0415,IP_REG_0195,C_REG_1902,M_034,0,5,0,1,1,0,NONE
TXN_V3_004153,2026-09-02T11:41:46Z,U_REG_0441,49.22,291,D_REG_1288,IP_REG_1485,C_REG_0696,M_121,0,5,0,1,1,0,NONE
TXN_V3_005510,2026-09-01T09:02:14Z,U_REG_0011,35.36,677,D_REG_0138,IP_REG_1131,C_REG_1352,M_TARGET_HIGHVAL_99,0,5,0,1,1,0,NONE
TXN_V3_000467,2026-09-03T15:44:20Z,U_HOSTEL_044,37.18,86,D_HOSTEL_STUDY_01,IP_HOSTEL_WIFI_02,C_STUDENT_012,M_036,0,5,0,2,1,0,HOSTEL_NETWORK
TXN_V3_004474,2026-09-05T14:17:12Z,U_REG_0508,60.81,757,D_REG_1375,IP_REG_1245,C_REG_0073,M_011,0,3,1,1,1,0,NONE
TXN_V3_005238,2026-09-06T04:04:12Z,U_REG_1044,117.04,861,D_REG_1102,IP_REG_1478,C_REG_0585,M_097,0,5,0,1,1,0,NONE
TXN_V3_004201,2026-09-01T15:21:28Z,U_REG_0287,207.42,580,D_REG_0782,IP_REG_1279,C_REG_0419,M_147,0,2,0,1,1,0,NONE
TXN_V3_007627,2026-09-04T22:01:49Z,U_REG_0689,206.01,477,D_REG_0829,IP_REG_1017,C_REG_1063,M_085,0,1,1,1,1,0,NONE
TXN_V3_001017,2026-09-04T06:13:15Z,U_OFFICE_070,72.1,735,D_EMP_031,IP_OFFICE_CORP_01,C_EMP_032,M_055,2,1,0,1,1,0,OFFICE_NETWORK
TXN_V3_002026,2026-09-06T02:05:00Z,U_CAFE_035,29.82,490,D_CAFE_CUST_056,IP_PUBLIC_CAFE_01,C_CAFE_CUST_002,M_041,0,3,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V3_003357,2026-09-03T23:26:11Z,U_REG_1757,239.0,893,D_REG_0125,IP_REG_0020,C_REG_0795,M_072,0,5,1,1,1,0,NONE
TXN_V3_001719,2026-09-05T04:27:14Z,U_CAFE_035,13.77,243,D_CAFE_CUST_007,IP_PUBLIC_CAFE_01,C_CAFE_CUST_027,M_122,2,4,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V3_001069,2026-09-05T17:12:43Z,U_OFFICE_024,48.95,563,D_EMP_052,IP_OFFICE_CORP_01,C_EMP_046,M_003,0,1,1,1,1,0,OFFICE_NETWORK
TXN_V3_003945,2026-09-03T12:19:38Z,U_REG_0825,234.18,42,D_REG_1093,IP_REG_0350,C_REG_1818,M_061,0,2,1,1,1,0,NONE
TXN_V3_008062,2026-09-05T21:46:00Z,U_REG_0326,132.94,591,D_REG_0416,IP_REG_0641,C_REG_0007,M_097,0,2,0,1,1,0,NONE
TXN_V3_009033,2026-09-02T15:48:09Z,U_INDIV_V3_102,1830.56,15,D_INDIV_V3_094,IP_INDIV_V3_096,C_INDIV_V3_132,M_089,7,19,4,3,2,1,INDIVIDUAL_FRAUD
TXN_V3_005067,2026-09-05T08:00:59Z,U_REG_1377,210.68,610,D_REG_0330,IP_REG_0543,C_REG_1357,M_061,0,2,0,1,1,0,NONE
TXN_V3_001623,2026-09-01T15:34:28Z,U_OFFICE_031,348.71,405,D_EMP_040,IP_OFFICE_CORP_01,C_EMP_034,M_115,0,3,1,1,1,0,OFFICE_NETWORK
TXN_V3_001121,2026-09-02T03:27:21Z,U_OFFICE_015,299.33,857,D_EMP_008,IP_OFFICE_CORP_01,C_EMP_045,M_093,0,3,0,1,1,0,OFFICE_NETWORK
TXN_V3_006486,2026-09-02T18:17:04Z,U_REG_1864,83.91,60,D_REG_0641,IP_REG_0112,C_REG_0728,M_026,0,3,0,1,1,0,NONE
TXN_V3_005274,2026-09-03T23:29:48Z,U_REG_0887,77.83,556,D_REG_0029,IP_REG_1024,C_REG_1199,M_144,0,2,0,1,1,0,NONE
TXN_V3_007331,2026-09-04T08:23:20Z,U_REG_1585,229.61,61,D_REG_0840,IP_REG_0987,C_REG_1738,M_065,0,5,0,1,1,0,NONE
TXN_V3_000960,2026-09-05T19:22:32Z,U_OFFICE_012,249.61,788,D_EMP_037,IP_OFFICE_CORP_01,C_EMP_059,M_089,1,4,1,1,1,0,OFFICE_NETWORK
TXN_V3_009269,2026-09-05T23:54:01Z,U_INDIV_V3_071,442.77,11,D_INDIV_V3_151,IP_PUBLIC_CAFE_01,C_INDIV_V3_064,M_125,8,24,3,5,3,1,INDIVIDUAL_FRAUD
TXN_V3_006165,2026-09-05T08:22:16Z,U_REG_1988,140.8,685,D_REG_0576,IP_REG_0273,C_REG_1978,M_013,0,3,0,1,1,0,NONE
TXN_V3_004075,2026-09-05T04:18:24Z,U_REG_0964,222.48,579,D_REG_0863,IP_REG_1442,C_REG_1944,M_044,0,4,1,1,1,0,NONE
TXN_V3_000055,2026-09-02T20:22:50Z,U_FAMILY_MOTHER_01,125.04,350,D_FAMILY_TABLET_01,IP_FAMILY_HOME_01,C_FAMILY_HOME_01,M_057,2,1,0,1,1,0,FAMILY_NETWORK
TXN_V3_002677,2026-09-01T16:51:51Z,U_BIZ_CLIENT_011,1962.72,548,D_BIZ_040,IP_BIZ_040,C_BIZ_036,M_SUPPLIER_03,2,6,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V3_006220,2026-09-03T23:57:32Z,U_REG_1870,187.35,485,D_REG_0141,IP_REG_1224,C_REG_1774,M_TARGET_HIGHVAL_99,0,2,0,1,1,0,NONE
TXN_V3_005918,2026-09-04T03:54:24Z,U_REG_0116,249.6,145,D_REG_0769,IP_REG_0226,C_REG_0132,M_088,0,5,1,1,1,0,NONE
TXN_V3_008048,2026-09-01T12:16:22Z,U_REG_1789,202.66,96,D_REG_0507,IP_REG_1442,C_REG_0232,M_084,2,2,0,1,1,0,NONE
TXN_V3_002221,2026-09-02T15:40:02Z,U_BIZ_CLIENT_029,1584.16,352,D_BIZ_007,IP_BIZ_001,C_BIZ_021,M_SUPPLIER_05,0,6,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V3_000281,2026-09-03T05:30:52Z,U_FAMILY_FATHER_01,50000.0,800,D_FATHER_PHONE_01,IP_FAMILY_HOME_01,C_FATHER_BIZ_01,M_JEWELLERY_01,1,2,0,1,1,0,FAMILY_NETWORK
TXN_V3_007598,2026-09-04T01:22:55Z,U_REG_1620,74.47,102,D_REG_0018,IP_REG_0226,C_REG_0885,M_040,0,4,0,1,1,0,NONE
TXN_V3_003976,2026-09-05T07:40:23Z,U_REG_0175,153.98,806,D_REG_1002,IP_REG_0774,C_REG_1628,M_020,0,5,1,1,1,0,NONE
TXN_V3_003726,2026-09-04T11:53:44Z,U_REG_1234,181.52,707,D_REG_0454,IP_REG_0441,C_REG_0444,M_096,0,1,0,1,1,0,NONE
TXN_V3_010000,2026-09-03T11:20:56Z,U_DIST_024,95.27,25,D_DIST_003,IP_DIST_PROXY_03,C_DIST_001,M_TARGET_HIGHVAL_99,2,4,1,1,1,1,DISTRIBUTED_ABUSE
TXN_V3_009417,2026-09-01T13:10:09Z,U_INDIV_V3_088,1397.71,8,D_INDIV_V3_155,IP_PUBLIC_CAFE_01,C_INDIV_V3_035,M_116,6,26,6,3,4,1,INDIVIDUAL_FRAUD
TXN_V3_007495,2026-09-02T19:26:14Z,U_REG_1961,184.51,820,D_REG_1478,IP_REG_0767,C_REG_0200,M_029,0,3,0,1,1,0,NONE
TXN_V3_000891,2026-09-02T01:37:01Z,U_HOSTEL_004,61.69,268,D_STUDENT_039,IP_HOSTEL_WIFI_01,C_STUDENT_038,M_031,0,1,0,1,1,0,HOSTEL_NETWORK
TXN_V3_002711,2026-09-01T23:28:46Z,U_BIZ_CLIENT_035,3906.2,714,D_BIZ_023,IP_BIZ_026,C_BIZ_011,M_SUPPLIER_02,1,3,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V3_004538,2026-09-01T17:05:40Z,U_REG_1320,132.69,439,D_REG_0872,IP_REG_0602,C_REG_0259,M_019,0,5,1,1,1,0,NONE
TXN_V3_009847,2026-09-03T03:54:23Z,U_BURST_017,648.73,1,D_BURST_017,IP_BURST_SUBNET_01,C_BURST_029,M_135,14,20,0,1,1,1,ACCOUNT_BURST
TXN_V3_000040,2026-09-02T22:36:06Z,U_STATIONERY_OWNER_01,15000.0,450,D_STATIONERY_POS_01,IP_STATIONERY_BIZ_01,C_STATIONERY_BIZ_01,M_JEWELLERY_01,2,4,0,1,1,0,FAMILY_NETWORK
TXN_V3_007022,2026-09-02T12:05:35Z,U_REG_1818,58.19,839,D_REG_0090,IP_REG_0098,C_REG_0298,M_013,0,5,0,1,1,0,NONE
TXN_V3_003160,2026-09-02T13:34:55Z,U_REG_1325,222.78,732,D_REG_0613,IP_REG_0510,C_REG_0893,M_096,0,2,1,1,1,0,NONE
TXN_V3_009448,2026-09-02T01:19:26Z,U_INDIV_V3_043,484.19,12,D_INDIV_V3_111,IP_INDIV_V3_132,C_INDIV_V3_088,M_058,4,10,2,3,3,1,INDIVIDUAL_FRAUD
TXN_V3_009451,2026-09-01T17:57:25Z,U_INDIV_V3_043,1648.47,10,D_INDIV_V3_192,IP_INDIV_V3_089,C_INDIV_V3_155,M_082,6,17,2,3,2,1,INDIVIDUAL_FRAUD
TXN_V3_006277,2026-09-02T22:48:54Z,U_REG_1864,153.86,231,D_REG_1256,IP_REG_1416,C_REG_1794,M_101,0,5,1,1,1,0,NONE
TXN_V3_004641,2026-09-02T19:18:19Z,U_REG_1890,228.71,862,D_REG_0144,IP_REG_1450,C_REG_0231,M_147,0,1,0,1,1,0,NONE
TXN_V3_007304,2026-09-02T20:10:13Z,U_REG_0262,224.53,170,D_REG_1170,IP_PUBLIC_CAFE_01,C_REG_1165,M_034,1,1,0,1,1,0,NONE
TXN_V3_001740,2026-09-05T23:53:37Z,U_CAFE_040,145.99,372,D_CAFE_CUST_057,IP_PUBLIC_CAFE_01,C_CAFE_CUST_051,M_036,1,2,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V3_001352,2026-09-04T17:41:05Z,U_OFFICE_022,43.1,472,D_EMP_027,IP_OFFICE_CORP_01,C_EMP_063,M_064,2,4,1,1,1,0,OFFICE_NETWORK
TXN_V3_004355,2026-09-03T13:02:10Z,U_REG_1975,128.25,846,D_REG_0321,IP_REG_1276,C_REG_1938,M_TARGET_HIGHVAL_99,0,1,0,1,1,0,NONE
TXN_V3_008176,2026-09-03T17:56:48Z,U_REG_1104,24.49,382,D_REG_1340,IP_REG_0670,C_REG_1461,M_127,0,5,1,1,1,0,NONE
TXN_V3_006133,2026-09-03T11:44:36Z,U_REG_0358,118.02,735,D_REG_0391,IP_REG_1043,C_REG_1623,M_027,0,1,1,1,1,0,NONE
TXN_V3_000529,2026-09-05T05:42:06Z,U_HOSTEL_011,91.41,174,D_STUDENT_032,IP_HOSTEL_WIFI_03,C_STUDENT_011,M_010,0,3,0,2,1,0,HOSTEL_NETWORK
TXN_V3_007711,2026-09-04T22:32:23Z,U_REG_1563,116.52,482,D_REG_0479,IP_REG_1171,C_REG_0194,M_108,1,2,0,1,1,0,NONE
TXN_V3_007601,2026-09-05T19:49:41Z,U_REG_0779,42.3,621,D_REG_0722,IP_PUBLIC_CAFE_01,C_REG_0646,M_072,0,2,1,1,1,0,NONE
TXN_V3_001341,2026-09-04T11:32:01Z,U_OFFICE_027,345.05,608,D_EMP_047,IP_OFFICE_CORP_01,C_EMP_069,M_051,1,6,0,1,1,0,OFFICE_NETWORK
TXN_V3_008839,2026-09-01T08:09:18Z,U_REG_1807,74.55,71,D_REG_0259,IP_REG_0130,C_REG_1540,M_030,0,1,0,1,1,0,NONE
TXN_V3_004278,2026-09-03T03:47:08Z,U_REG_1278,86.03,375,D_REG_0737,IP_REG_0284,C_REG_0572,M_083,0,5,1,1,1,0,NONE
TXN_V3_007604,2026-09-02T00:13:52Z,U_REG_0424,233.04,183,D_REG_0513,IP_REG_1174,C_REG_0960,M_132,0,2,0,1,1,0,NONE
TXN_V3_007752,2026-09-02T08:48:53Z,U_REG_1468,73.13,569,D_REG_1492,IP_REG_1399,C_REG_1091,M_004,1,1,1,1,1,0,NONE
TXN_V3_001177,2026-09-04T20:22:28Z,U_OFFICE_014,50.87,349,D_EMP_015,IP_OFFICE_CORP_01,C_EMP_059,M_032,1,2,0,1,1,0,OFFICE_NETWORK
TXN_V3_005072,2026-09-01T18:01:42Z,U_REG_1004,170.44,615,D_REG_0406,IP_REG_0880,C_REG_0384,M_038,0,4,0,1,1,0,NONE
TXN_V3_005190,2026-09-05T17:18:37Z,U_REG_1287,215.18,36,D_REG_0796,IP_REG_1051,C_REG_0071,M_TARGET_HIGHVAL_99,1,3,1,1,1,0,NONE
TXN_V3_008586,2026-09-04T17:39:55Z,U_REG_0100,32.79,506,D_REG_0070,IP_REG_0040,C_REG_0349,M_115,0,4,0,1,1,0,NONE
TXN_V3_002961,2026-09-03T23:24:59Z,U_BIZ_CLIENT_028,3642.64,865,D_BIZ_033,IP_BIZ_013,C_BIZ_004,M_SUPPLIER_01,2,2,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V3_007683,2026-09-02T06:05:09Z,U_REG_1583,134.39,387,D_REG_0305,IP_REG_0693,C_REG_0241,M_045,0,2,0,1,1,0,NONE
TXN_V3_000458,2026-09-02T13:53:00Z,U_HOSTEL_034,37.18,32,D_STUDENT_004,IP_HOSTEL_WIFI_01,C_STUDENT_010,M_092,2,5,1,2,1,0,HOSTEL_NETWORK
TXN_V3_001762,2026-09-04T23:26:41Z,U_CAFE_057,49.98,377,D_CAFE_CUST_031,IP_PUBLIC_CAFE_01,C_CAFE_CUST_002,M_145,0,4,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V3_007671,2026-09-05T05:42:04Z,U_REG_0107,174.51,643,D_REG_1415,IP_REG_0676,C_REG_1920,M_059,0,4,0,1,1,0,NONE
TXN_V3_004458,2026-09-01T23:32:51Z,U_REG_0651,233.5,525,D_REG_0795,IP_PUBLIC_CAFE_01,C_REG_0497,M_142,1,5,0,1,1,0,NONE
TXN_V3_006672,2026-09-02T08:32:37Z,U_REG_1965,86.83,445,D_REG_0227,IP_REG_0293,C_REG_0904,M_017,0,1,1,1,1,0,NONE
TXN_V3_008738,2026-09-04T12:16:12Z,U_REG_0367,55.89,622,D_REG_1288,IP_REG_0945,C_REG_0814,M_074,0,1,1,1,1,0,NONE
TXN_V3_001889,2026-09-01T21:59:38Z,U_CAFE_025,161.12,186,D_CAFE_CUST_031,IP_PUBLIC_CAFE_01,C_CAFE_CUST_040,M_051,0,3,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V3_000935,2026-09-06T03:11:50Z,U_OFFICE_079,145.02,720,D_EMP_009,IP_OFFICE_CORP_01,C_EMP_022,M_131,2,3,0,1,1,0,OFFICE_NETWORK
TXN_V3_007275,2026-09-03T19:51:36Z,U_REG_1142,184.24,610,D_REG_0698,IP_REG_1040,C_REG_1958,M_066,1,1,1,1,1,0,NONE
TXN_V3_000763,2026-09-03T01:24:58Z,U_HOSTEL_030,37.8,99,D_STUDENT_011,IP_HOSTEL_WIFI_01,C_STUDENT_046,M_069,1,2,0,1,1,0,HOSTEL_NETWORK
TXN_V3_006384,2026-09-02T13:27:50Z,U_REG_0026,83.15,890,D_REG_0230,IP_REG_1204,C_REG_1839,M_110,0,2,0,1,1,0,NONE
TXN_V3_008578,2026-09-01T09:06:17Z,U_REG_0107,122.8,540,D_REG_1279,IP_REG_0760,C_REG_0433,M_097,0,2,0,1,1,0,NONE
TXN_V3_003100,2026-09-05T13:09:08Z,U_REG_0374,159.7,43,D_REG_0261,IP_REG_0181,C_REG_1187,M_020,0,3,1,1,1,0,NONE
TXN_V3_007002,2026-09-05T09:40:39Z,U_REG_1688,90.18,108,D_REG_0494,IP_REG_0211,C_REG_1991,M_009,0,3,0,1,1,0,NONE
TXN_V3_001203,2026-09-05T04:45:20Z,U_OFFICE_058,95.58,549,D_EMP_016,IP_OFFICE_CORP_01,C_EMP_067,M_136,2,4,0,1,1,0,OFFICE_NETWORK
TXN_V3_002508,2026-09-04T10:32:54Z,U_BIZ_CLIENT_037,1345.96,671,D_BIZ_023,IP_BIZ_028,C_BIZ_031,M_SUPPLIER_01,1,5,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V3_007218,2026-09-04T08:20:05Z,U_REG_1034,72.43,774,D_REG_0480,IP_REG_1284,C_REG_1018,M_017,0,4,0,1,1,0,NONE
TXN_V3_005493,2026-09-03T10:45:35Z,U_REG_1836,198.03,315,D_REG_1427,IP_REG_1371,C_REG_1052,M_022,0,2,0,1,1,0,NONE
TXN_V3_005971,2026-09-03T07:51:05Z,U_REG_0165,158.95,630,D_REG_1433,IP_REG_0538,C_REG_0363,M_031,0,2,0,1,1,0,NONE
TXN_V3_005193,2026-09-05T03:56:53Z,U_REG_1514,123.75,783,D_REG_1343,IP_REG_1325,C_REG_1277,M_034,1,5,0,1,1,0,NONE
TXN_V3_008785,2026-09-06T01:55:09Z,U_REG_1715,105.12,636,D_REG_1492,IP_REG_0243,C_REG_0176,M_133,0,3,1,1,1,0,NONE
TXN_V3_002410,2026-09-02T15:57:40Z,U_BIZ_CLIENT_013,804.74,351,D_BIZ_027,IP_BIZ_030,C_BIZ_029,M_SUPPLIER_03,2,5,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V3_005208,2026-09-03T06:31:08Z,U_REG_0118,27.99,64,D_REG_0148,IP_REG_1134,C_REG_0207,M_063,0,3,1,1,1,0,NONE
TXN_V3_001820,2026-09-04T20:21:44Z,U_CAFE_016,78.5,496,D_CAFE_CUST_046,IP_PUBLIC_CAFE_01,C_CAFE_CUST_031,M_112,2,3,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V3_007654,2026-09-04T05:06:27Z,U_REG_0024,53.68,210,D_REG_0034,IP_REG_0680,C_REG_0278,M_090,0,4,0,1,1,0,NONE
TXN_V3_004285,2026-09-02T23:59:16Z,U_REG_0700,225.41,274,D_REG_0754,IP_REG_0570,C_REG_0132,M_139,0,1,0,1,1,0,NONE
TXN_V3_008574,2026-09-05T00:09:49Z,U_REG_1859,157.18,553,D_REG_0512,IP_REG_0276,C_REG_0731,M_028,0,2,0,1,1,0,NONE
TXN_V3_005639,2026-09-05T14:02:26Z,U_REG_0644,79.83,840,D_REG_0184,IP_REG_0530,C_REG_1341,M_063,0,5,0,1,1,0,NONE
TXN_V3_000039,2026-09-02T02:41:54Z,U_FAMILY_FATHER_01,50000.0,800,D_FATHER_PHONE_01,IP_FAMILY_HOME_01,C_FATHER_BIZ_01,M_JEWELLERY_01,2,2,0,1,1,0,FAMILY_NETWORK
TXN_V3_005855,2026-09-04T02:24:09Z,U_REG_1885,116.16,357,D_REG_0608,IP_REG_1104,C_REG_1502,M_109,0,4,0,1,1,0,NONE
TXN_V3_009876,2026-09-01T13:48:05Z,U_DIST_028,24.08,15,D_DIST_027,IP_DIST_PROXY_03,C_DIST_018,M_TARGET_HIGHVAL_99,4,5,0,1,1,1,DISTRIBUTED_ABUSE
TXN_V3_002039,2026-09-06T01:21:34Z,U_CAFE_048,54.15,113,D_CAFE_CUST_022,IP_PUBLIC_CAFE_01,C_CAFE_CUST_055,M_096,2,4,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V3_003541,2026-09-02T20:37:26Z,U_REG_0151,96.51,310,D_REG_0399,IP_REG_0857,C_REG_1996,M_080,0,4,0,1,1,0,NONE
TXN_V3_008331,2026-09-03T02:01:09Z,U_REG_1102,77.54,641,D_REG_1253,IP_REG_0679,C_REG_0781,M_101,1,5,1,1,1,0,NONE
TXN_V3_009113,2026-09-01T15:27:16Z,U_INDIV_V3_124,2084.86,8,D_INDIV_V3_064,IP_INDIV_V3_159,C_INDIV_V3_062,M_115,7,19,6,4,5,1,INDIVIDUAL_FRAUD
TXN_V3_002751,2026-09-01T16:54:42Z,U_BIZ_CLIENT_005,2635.55,463,D_BIZ_011,IP_BIZ_037,C_BIZ_001,M_SUPPLIER_04,2,8,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V3_002683,2026-09-03T12:55:19Z,U_BIZ_CLIENT_027,546.03,311,D_BIZ_011,IP_BIZ_003,C_BIZ_035,M_SUPPLIER_01,2,8,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V3_009164,2026-09-05T02:12:41Z,U_INDIV_V3_089,1773.55,11,D_INDIV_V3_132,IP_INDIV_V3_069,C_INDIV_V3_076,M_017,5,17,6,5,3,1,INDIVIDUAL_FRAUD
TXN_V3_005659,2026-09-04T04:20:46Z,U_REG_0896,61.66,469,D_REG_1309,IP_REG_0332,C_REG_1291,M_TARGET_HIGHVAL_99,0,5,0,1,1,0,NONE
TXN_V3_005410,2026-09-04T00:46:49Z,U_REG_0262,172.0,250,D_REG_1281,IP_REG_0026,C_REG_0554,M_013,0,2,0,1,1,0,NONE
TXN_V3_001072,2026-09-03T23:52:18Z,U_OFFICE_057,265.28,65,D_EMP_021,IP_OFFICE_CORP_01,C_EMP_018,M_091,1,6,0,1,1,0,OFFICE_NETWORK
TXN_V3_007803,2026-09-05T21:54:38Z,U_REG_1124,81.35,208,D_REG_0113,IP_REG_1107,C_REG_1007,M_091,0,1,0,1,1,0,NONE
TXN_V3_004411,2026-09-02T14:07:44Z,U_REG_0656,168.68,210,D_REG_1494,IP_REG_0022,C_REG_0972,M_144,0,2,1,1,1,0,NONE
TXN_V3_002954,2026-09-03T14:42:17Z,U_BIZ_CLIENT_017,618.47,762,D_BIZ_020,IP_BIZ_039,C_BIZ_003,M_SUPPLIER_01,0,3,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V3_006142,2026-09-01T23:12:16Z,U_REG_0177,130.67,883,D_REG_0763,IP_REG_1137,C_REG_1081,M_008,0,4,0,1,1,0,NONE
TXN_V3_003523,2026-09-02T23:39:20Z,U_REG_0940,148.66,558,D_REG_0887,IP_REG_1395,C_REG_1533,M_019,0,2,0,1,1,0,NONE
TXN_V3_009436,2026-09-01T10:49:06Z,U_INDIV_V3_021,2085.88,9,D_INDIV_V3_140,IP_PUBLIC_CAFE_01,C_INDIV_V3_126,M_072,4,10,5,4,4,1,INDIVIDUAL_FRAUD
TXN_V3_005279,2026-09-04T20:17:29Z,U_REG_0360,159.3,614,D_REG_1293,IP_REG_0295,C_REG_1404,M_105,0,2,0,1,1,0,NONE
TXN_V3_001641,2026-09-03T03:43:35Z,U_OFFICE_063,91.42,234,D_EMP_041,IP_OFFICE_CORP_01,C_EMP_070,M_049,0,6,0,1,1,0,OFFICE_NETWORK
TXN_V3_009819,2026-09-05T03:55:11Z,U_BURST_016,358.36,2,D_BURST_008,IP_BURST_SUBNET_01,C_BURST_027,M_016,11,23,0,1,1,1,ACCOUNT_BURST
TXN_V3_001831,2026-09-04T05:06:23Z,U_CAFE_054,165.23,331,D_CAFE_CUST_057,IP_PUBLIC_CAFE_01,C_CAFE_CUST_027,M_119,2,2,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V3_005429,2026-09-04T13:32:11Z,U_REG_0108,240.36,437,D_REG_0769,IP_REG_0557,C_REG_0470,M_124,0,2,0,1,1,0,NONE
TXN_V3_003727,2026-09-04T11:05:35Z,U_REG_0643,215.1,227,D_REG_0647,IP_REG_0001,C_REG_1570,M_007,0,1,0,1,1,0,NONE
TXN_V3_009616,2026-09-05T05:35:14Z,U_FARM_008,158.69,13,D_FARM_HUB_01,IP_FARM_PROXY_01,C_FARM_013,M_057,4,32,3,1,1,1,DEVICE_FARM
TXN_V3_007887,2026-09-01T14:28:31Z,U_REG_0871,236.79,555,D_REG_1023,IP_REG_0223,C_REG_1237,M_027,1,4,1,1,1,0,NONE
TXN_V3_005111,2026-09-06T07:18:13Z,U_REG_0556,134.0,709,D_REG_0388,IP_REG_0040,C_REG_1508,M_110,0,4,1,1,1,0,NONE
TXN_V3_005477,2026-09-03T14:37:24Z,U_REG_0688,55.29,38,D_REG_0814,IP_REG_1159,C_REG_0593,M_038,0,5,0,1,1,0,NONE
TXN_V3_007095,2026-09-01T08:33:25Z,U_REG_1751,41.99,862,D_REG_1060,IP_PUBLIC_CAFE_01,C_REG_0791,M_114,0,1,1,1,1,0,NONE
TXN_V3_009872,2026-09-02T11:25:23Z,U_BURST_015,583.96,0,D_BURST_020,IP_BURST_SUBNET_02,C_BURST_030,M_075,7,15,1,1,1,1,ACCOUNT_BURST
TXN_V3_004810,2026-09-03T20:40:59Z,U_REG_0436,231.34,86,D_REG_1145,IP_REG_0459,C_REG_1589,M_019,0,2,1,1,1,0,NONE
