transaction_id,user_id,amount,account_age_days,device_id,ip_id,card_id,merchant_id,transactions_last_hour,transactions_last_day,failed_transactions,unique_devices,unique_cards,is_fraud,fraud_scenario
TXN_V2_000974,U_LEGIT_1692,148.44,871,D_SHARED_BENIGN_05,IP_LEGIT_0659,C_LEGIT_1514,M_013,0,1,0,1,3,0,NONE
TXN_V2_001239,U_LEGIT_1729,198.98,69,D_LEGIT_1903,IP_LEGIT_1878,C_LEGIT_1533,M_043,0,3,0,3,3,0,NONE
TXN_V2_001034,U_LEGIT_1180,55.7,138,D_LEGIT_1964,IP_SHARED_BENIGN_04,C_LEGIT_0709,M_140,4,7,0,1,2,0,NONE
TXN_V2_008711,U_LEGIT_0696,139.28,9,D_LEGIT_1620,IP_LEGIT_0541,C_LEGIT_1801,M_074,0,2,0,1,2,0,NONE
TXN_V2_004521,U_LEGIT_2338,205.87,802,D_LEGIT_0241,IP_LEGIT_0788,C_LEGIT_2443,M_091,0,4,0,1,3,0,NONE
TXN_V2_005581,U_LEGIT_0040,237.94,808,D_SHARED_BENIGN_11,IP_LEGIT_0692,C_LEGIT_1498,M_017,0,3,0,3,1,0,NONE
TXN_V2_001715,U_LEGIT_0977,473.0,337,D_LEGIT_1508,IP_LEGIT_1971,C_LEGIT_2614,M_078,0,4,0,1,2,0,NONE
TXN_V2_001484,U_LEGIT_0389,138.62,4,D_LEGIT_0107,IP_LEGIT_1648,C_LEGIT_1532,M_129,0,2,0,2,1,0,NONE
TXN_V2_009806,U_BURST_007,256.08,5,D_BURST_018,IP_BURST_SUBNET_01,C_BURST_024,M_118,6,11,0,1,1,1,ACCOUNT_BURST
TXN_V2_004776,U_LEGIT_2012,35.5,878,D_LEGIT_1194,IP_LEGIT_0566,C_LEGIT_2246,M_068,0,4,0,1,3,0,NONE
TXN_V2_009169,U_INDIV_0033,234.34,176,D_INDIV_0109,IP_INDIV_0117,C_INDIV_0082,M_109,2,15,5,3,4,1,INDIVIDUAL_FRAUD
TXN_V2_005405,U_LEGIT_0818,237.22,407,D_SHARED_BENIGN_13,IP_SHARED_BENIGN_08,C_LEGIT_1415,M_115,1,2,0,1,3,0,NONE
TXN_V2_004570,U_LEGIT_0459,208.9,13,D_LEGIT_1345,IP_LEGIT_0890,C_LEGIT_2008,M_066,0,3,0,2,2,0,NONE
TXN_V2_003518,U_LEGIT_0449,230.45,10,D_LEGIT_1043,IP_LEGIT_0835,C_LEGIT_0109,M_091,1,3,0,1,3,0,NONE
TXN_V2_008544,U_LEGIT_1045,207.85,152,D_LEGIT_1763,IP_LEGIT_0367,C_LEGIT_1548,M_146,0,3,0,1,1,0,NONE
TXN_V2_007840,U_LEGIT_1461,25.3,17,D_LEGIT_0137,IP_LEGIT_1790,C_LEGIT_2903,M_060,3,10,0,3,1,0,NONE
TXN_V2_003691,U_LEGIT_0939,215.96,436,D_LEGIT_0343,IP_LEGIT_0131,C_LEGIT_1167,M_113,0,3,3,2,1,0,NONE
TXN_V2_006480,U_LEGIT_0835,61.19,892,D_LEGIT_1436,IP_LEGIT_0706,C_LEGIT_1780,M_088,0,2,0,1,1,0,NONE
TXN_V2_000666,U_LEGIT_2251,67.16,14,D_SHARED_BENIGN_08,IP_SHARED_BENIGN_10,C_LEGIT_1507,M_091,3,8,0,1,1,0,NONE
TXN_V2_004793,U_LEGIT_1682,65.92,633,D_LEGIT_1750,IP_LEGIT_1440,C_LEGIT_0757,M_037,3,5,0,1,1,0,NONE
TXN_V2_009345,U_INDIV_0163,653.9,15,D_INDIV_0169,IP_INDIV_0197,C_INDIV_0222,M_048,6,21,2,3,5,1,INDIVIDUAL_FRAUD
TXN_V2_006778,U_LEGIT_2215,110.19,11,D_LEGIT_1673,IP_LEGIT_0476,C_LEGIT_0622,M_084,3,12,0,2,1,0,NONE
TXN_V2_000059,U_LEGIT_2389,172.63,506,D_SHARED_BENIGN_08,IP_LEGIT_0942,C_LEGIT_1046,M_003,0,3,0,2,3,0,NONE
TXN_V2_004834,U_LEGIT_0116,116.46,118,D_LEGIT_0656,IP_LEGIT_1295,C_LEGIT_1581,M_061,6,7,0,3,1,0,NONE
TXN_V2_000689,U_LEGIT_1142,139.56,70,D_SHARED_BENIGN_04,IP_LEGIT_1042,C_LEGIT_0692,M_008,0,1,0,2,3,0,NONE
TXN_V2_003214,U_LEGIT_2128,197.4,991,D_LEGIT_1552,IP_LEGIT_1158,C_LEGIT_1625,M_035,0,3,0,2,1,0,NONE
TXN_V2_006009,U_LEGIT_1724,238.6,543,D_LEGIT_1481,IP_LEGIT_0128,C_LEGIT_0212,M_149,0,4,0,1,1,0,NONE
TXN_V2_005520,U_LEGIT_1246,247.73,16,D_LEGIT_0882,IP_LEGIT_1153,C_LEGIT_0457,M_084,0,4,0,2,1,0,NONE
TXN_V2_001902,U_LEGIT_1552,115.03,261,D_LEGIT_1480,IP_LEGIT_0013,C_LEGIT_2072,M_124,3,11,0,1,1,0,NONE
TXN_V2_001168,U_LEGIT_1409,163.58,181,D_SHARED_BENIGN_06,IP_LEGIT_0722,C_LEGIT_2701,M_055,0,2,0,1,1,0,NONE
TXN_V2_000375,U_LEGIT_0648,189.3,363,D_LEGIT_0994,IP_LEGIT_0146,C_LEGIT_0964,M_114,0,1,0,1,1,0,NONE
TXN_V2_008011,U_LEGIT_1839,37.99,21,D_LEGIT_0495,IP_LEGIT_0947,C_LEGIT_0771,M_083,6,9,0,1,3,0,NONE
TXN_V2_005369,U_LEGIT_1722,121.81,300,D_SHARED_BENIGN_14,IP_LEGIT_0830,C_LEGIT_1036,M_012,0,4,0,1,1,0,NONE
TXN_V2_002901,U_LEGIT_1754,21.68,377,D_SHARED_BENIGN_12,IP_LEGIT_0041,C_LEGIT_2156,M_007,0,1,0,1,2,0,NONE
TXN_V2_009598,U_FARM_009,237.53,34,D_FARM_HUB_01,IP_FARM_PROXY_02,C_FARM_038,M_079,4,19,0,1,1,1,DEVICE_FARM
TXN_V2_006627,U_LEGIT_1950,188.02,396,D_LEGIT_0680,IP_LEGIT_0308,C_LEGIT_1464,M_113,0,1,1,3,2,0,NONE
TXN_V2_009671,U_CYCLE_013,205.99,73,D_CYCLE_019,IP_CYCLE_004,C_STOLEN_POOL_01,M_088,3,7,1,2,2,1,CARD_CYCLING
TXN_V2_003878,U_LEGIT_0982,41.37,793,D_LEGIT_1071,IP_LEGIT_0325,C_LEGIT_2531,M_040,0,4,0,2,1,0,NONE
TXN_V2_005905,U_LEGIT_1702,23.74,662,D_LEGIT_0802,IP_SHARED_BENIGN_09,C_LEGIT_2101,M_039,0,4,0,3,3,0,NONE
TXN_V2_008613,U_LEGIT_0675,88.73,839,D_LEGIT_1124,IP_LEGIT_1261,C_LEGIT_0181,M_130,0,3,0,1,2,0,NONE
TXN_V2_009761,U_BURST_003,272.52,5,D_BURST_009,IP_BURST_SUBNET_02,C_BURST_003,M_065,4,18,1,2,1,1,ACCOUNT_BURST
TXN_V2_009355,U_INDIV_0098,1329.35,1,D_INDIV_0142,IP_INDIV_0165,C_INDIV_0277,M_035,2,20,1,2,3,1,INDIVIDUAL_FRAUD
TXN_V2_000288,U_LEGIT_1024,133.99,462,D_LEGIT_1510,IP_LEGIT_1697,C_LEGIT_1550,M_057,0,3,0,2,3,0,NONE
TXN_V2_002276,U_LEGIT_1386,1830.67,39,D_SHARED_BENIGN_02,IP_LEGIT_0546,C_LEGIT_1794,M_022,0,2,1,1,2,0,NONE
TXN_V2_005286,U_LEGIT_0237,43.36,790,D_SHARED_BENIGN_05,IP_LEGIT_0088,C_LEGIT_2166,M_037,0,2,0,3,2,0,NONE
TXN_V2_008775,U_LEGIT_1292,314.74,407,D_SHARED_BENIGN_12,IP_SHARED_BENIGN_06,C_LEGIT_1770,M_119,0,4,0,1,1,0,NONE
TXN_V2_009948,U_DIST_008,31.68,62,D_DIST_023,IP_DIST_PROXY_02,C_DIST_018,M_TARGET_HIGHVAL_99,3,8,0,1,1,1,DISTRIBUTED_ABUSE
TXN_V2_007184,U_LEGIT_1953,202.41,214,D_LEGIT_1926,IP_LEGIT_0201,C_LEGIT_0358,M_143,0,2,0,2,3,0,NONE
TXN_V2_005400,U_LEGIT_0961,89.12,4,D_LEGIT_0414,IP_LEGIT_1844,C_LEGIT_0420,M_090,1,4,0,3,1,0,NONE
TXN_V2_009838,U_BURST_003,125.9,1,D_BURST_009,IP_BURST_SUBNET_02,C_BURST_019,M_022,6,20,1,1,1,1,ACCOUNT_BURST
TXN_V2_008794,U_LEGIT_1871,77.39,201,D_LEGIT_1763,IP_LEGIT_1816,C_LEGIT_0255,M_109,0,4,1,3,1,0,NONE
TXN_V2_000031,U_LEGIT_1113,25.41,186,D_LEGIT_1829,IP_LEGIT_0284,C_LEGIT_0618,M_060,0,4,2,3,1,0,NONE
TXN_V2_001315,U_LEGIT_0553,154.59,838,D_LEGIT_0810,IP_LEGIT_0333,C_LEGIT_0498,M_101,0,4,0,3,1,0,NONE
TXN_V2_002711,U_LEGIT_1994,120.75,429,D_LEGIT_0067,IP_LEGIT_0704,C_LEGIT_0492,M_149,1,3,0,3,1,0,NONE
TXN_V2_007803,U_LEGIT_1560,71.16,86,D_SHARED_BENIGN_12,IP_LEGIT_1741,C_LEGIT_1754,M_061,0,4,0,3,1,0,NONE
TXN_V2_001238,U_LEGIT_0463,82.72,9,D_LEGIT_0418,IP_LEGIT_1820,C_LEGIT_2818,M_032,0,1,0,2,2,0,NONE
TXN_V2_004785,U_LEGIT_1084,89.38,419,D_SHARED_BENIGN_11,IP_LEGIT_1156,C_LEGIT_0422,M_093,0,4,0,3,1,0,NONE
TXN_V2_009488,U_INDIV_0037,1170.29,5,D_INDIV_0273,IP_INDIV_0208,C_INDIV_0148,M_125,7,17,6,5,4,1,INDIVIDUAL_FRAUD
TXN_V2_001298,U_LEGIT_1438,190.34,24,D_SHARED_BENIGN_01,IP_LEGIT_0542,C_LEGIT_2181,M_096,1,3,0,1,2,0,NONE
TXN_V2_004726,U_LEGIT_1928,231.3,867,D_SHARED_BENIGN_03,IP_LEGIT_0630,C_LEGIT_0429,M_119,0,4,0,1,2,0,NONE
TXN_V2_001885,U_LEGIT_0867,71.32,720,D_LEGIT_1633,IP_LEGIT_0821,C_LEGIT_0701,M_073,0,4,0,2,2,0,NONE
TXN_V2_002719,U_LEGIT_1438,213.48,7,D_LEGIT_0550,IP_LEGIT_1134,C_LEGIT_0466,M_115,0,1,3,1,3,0,NONE
TXN_V2_009799,U_BURST_014,186.98,4,D_BURST_014,IP_BURST_SUBNET_01,C_BURST_029,M_049,7,16,1,1,2,1,ACCOUNT_BURST
TXN_V2_008447,U_LEGIT_2195,134.16,936,D_LEGIT_1696,IP_SHARED_BENIGN_04,C_LEGIT_1802,M_058,0,1,1,1,2,0,NONE
TXN_V2_004399,U_LEGIT_1867,90.0,778,D_LEGIT_0267,IP_LEGIT_0740,C_LEGIT_2350,M_063,0,4,0,1,3,0,NONE
TXN_V2_001886,U_LEGIT_0998,23.62,122,D_LEGIT_1995,IP_LEGIT_1211,C_LEGIT_0448,M_025,0,1,0,2,3,0,NONE
TXN_V2_002946,U_LEGIT_1126,51.98,121,D_SHARED_BENIGN_10,IP_LEGIT_1262,C_LEGIT_2498,M_036,2,3,3,3,1,0,NONE
TXN_V2_006307,U_LEGIT_0424,28.6,26,D_LEGIT_1671,IP_LEGIT_0500,C_LEGIT_2774,M_074,3,7,0,1,2,0,NONE
TXN_V2_008511,U_LEGIT_1531,123.38,64,D_LEGIT_1336,IP_LEGIT_1728,C_LEGIT_0488,M_103,1,2,0,1,3,0,NONE
TXN_V2_008307,U_LEGIT_1398,235.39,3,D_LEGIT_1322,IP_LEGIT_1657,C_LEGIT_0658,M_016,0,2,0,3,3,0,NONE
TXN_V2_000964,U_LEGIT_1842,81.9,804,D_LEGIT_0276,IP_SHARED_BENIGN_12,C_LEGIT_2966,M_053,0,1,0,1,3,0,NONE
TXN_V2_009290,U_INDIV_0081,1031.52,4,D_INDIV_0174,IP_INDIV_0178,C_INDIV_0100,M_009,10,17,1,3,5,1,INDIVIDUAL_FRAUD
TXN_V2_002186,U_LEGIT_0906,197.53,387,D_LEGIT_0097,IP_LEGIT_1281,C_LEGIT_2238,M_109,0,3,0,1,2,0,NONE
TXN_V2_008455,U_LEGIT_0137,103.07,229,D_LEGIT_0904,IP_LEGIT_0755,C_LEGIT_2291,M_117,1,4,0,2,3,0,NONE
TXN_V2_004934,U_LEGIT_0228,51.02,5,D_LEGIT_0787,IP_LEGIT_0643,C_LEGIT_2680,M_025,0,2,0,2,1,0,NONE
TXN_V2_001613,U_LEGIT_1042,134.98,416,D_LEGIT_0105,IP_SHARED_BENIGN_03,C_LEGIT_0025,M_034,0,1,0,2,2,0,NONE
TXN_V2_008760,U_LEGIT_2022,346.62,527,D_LEGIT_0741,IP_LEGIT_1705,C_LEGIT_0750,M_089,0,2,0,3,2,0,NONE
TXN_V2_006520,U_LEGIT_0262,229.87,205,D_LEGIT_0664,IP_LEGIT_1004,C_LEGIT_0106,M_136,0,3,0,3,3,0,NONE
TXN_V2_005999,U_LEGIT_0648,88.39,688,D_LEGIT_1831,IP_LEGIT_1034,C_LEGIT_1789,M_031,0,3,0,3,1,0,NONE
TXN_V2_009742,U_CYCLE_023,203.4,85,D_CYCLE_010,IP_CYCLE_001,C_STOLEN_POOL_02,M_021,4,15,0,3,2,1,CARD_CYCLING
TXN_V2_001187,U_LEGIT_1188,109.35,387,D_LEGIT_1272,IP_LEGIT_1722,C_LEGIT_2335,M_086,0,3,0,2,1,0,NONE
TXN_V2_001482,U_LEGIT_0988,1467.28,742,D_LEGIT_0136,IP_LEGIT_0740,C_LEGIT_1131,M_097,1,2,0,1,2,0,NONE
TXN_V2_000546,U_LEGIT_0394,45.66,637,D_LEGIT_0971,IP_LEGIT_0108,C_LEGIT_0481,M_132,0,1,0,3,2,0,NONE
TXN_V2_006597,U_LEGIT_1337,230.26,229,D_LEGIT_1897,IP_SHARED_BENIGN_02,C_LEGIT_2537,M_108,2,1,2,1,2,0,NONE
TXN_V2_003794,U_LEGIT_1781,188.64,351,D_SHARED_BENIGN_05,IP_LEGIT_0756,C_LEGIT_1110,M_070,1,4,0,3,1,0,NONE
TXN_V2_003813,U_LEGIT_1544,124.59,262,D_LEGIT_0188,IP_LEGIT_0791,C_LEGIT_1718,M_036,1,1,3,1,1,0,NONE
TXN_V2_004350,U_LEGIT_2349,86.81,761,D_LEGIT_0213,IP_LEGIT_0614,C_LEGIT_1308,M_085,1,1,0,1,1,0,NONE
TXN_V2_000775,U_LEGIT_0744,85.68,100,D_SHARED_BENIGN_09,IP_LEGIT_1730,C_LEGIT_0162,M_033,0,3,0,2,1,0,NONE
TXN_V2_008917,U_LEGIT_1053,199.72,130,D_LEGIT_1984,IP_LEGIT_0345,C_LEGIT_0392,M_066,0,4,3,1,3,0,NONE
TXN_V2_004955,U_LEGIT_2136,226.61,695,D_LEGIT_0675,IP_LEGIT_0940,C_LEGIT_0198,M_038,2,2,0,3,2,0,NONE
TXN_V2_000357,U_LEGIT_0687,73.03,752,D_LEGIT_0976,IP_LEGIT_1529,C_LEGIT_2182,M_060,0,3,0,3,3,0,NONE
TXN_V2_002968,U_LEGIT_1527,30.18,887,D_LEGIT_1877,IP_LEGIT_0717,C_LEGIT_1887,M_147,0,3,0,2,1,0,NONE
TXN_V2_009128,U_INDIV_0131,58.36,4,D_INDIV_0068,IP_INDIV_0119,C_INDIV_0215,M_104,10,14,1,5,5,1,INDIVIDUAL_FRAUD
TXN_V2_002524,U_LEGIT_0076,164.62,743,D_SHARED_BENIGN_12,IP_SHARED_BENIGN_06,C_LEGIT_2546,M_102,0,1,0,2,1,0,NONE
TXN_V2_001827,U_LEGIT_1058,131.75,777,D_LEGIT_1066,IP_LEGIT_1970,C_LEGIT_1018,M_110,1,1,0,1,1,0,NONE
TXN_V2_007733,U_LEGIT_1092,162.74,343,D_LEGIT_1617,IP_LEGIT_0113,C_LEGIT_1599,M_062,0,1,0,1,1,0,NONE
TXN_V2_000242,U_LEGIT_0630,27.49,616,D_LEGIT_1223,IP_SHARED_BENIGN_11,C_LEGIT_2522,M_078,0,2,0,1,3,0,NONE
TXN_V2_005465,U_LEGIT_0718,164.07,652,D_SHARED_BENIGN_05,IP_LEGIT_0626,C_LEGIT_0529,M_063,0,3,0,3,2,0,NONE
TXN_V2_003023,U_LEGIT_2099,191.57,733,D_LEGIT_0710,IP_LEGIT_1381,C_LEGIT_2281,M_107,0,1,0,1,2,0,NONE
TXN_V2_009489,U_INDIV_0047,531.67,3,D_INDIV_0216,IP_INDIV_0217,C_INDIV_0094,M_072,1,13,4,5,3,1,INDIVIDUAL_FRAUD
TXN_V2_008868,U_LEGIT_0917,120.33,855,D_LEGIT_0803,IP_LEGIT_0305,C_LEGIT_2983,M_057,0,3,0,3,1,0,NONE
TXN_V2_001258,U_LEGIT_0049,1278.64,24,D_LEGIT_1370,IP_LEGIT_0260,C_LEGIT_2758,M_102,0,2,0,1,3,0,NONE
TXN_V2_005896,U_LEGIT_1542,86.81,234,D_LEGIT_0707,IP_LEGIT_0730,C_LEGIT_2689,M_099,0,1,0,1,3,0,NONE
TXN_V2_009930,U_DIST_003,39.73,80,D_DIST_008,IP_DIST_PROXY_02,C_DIST_032,M_TARGET_HIGHVAL_99,1,6,1,1,1,1,DISTRIBUTED_ABUSE
TXN_V2_004979,U_LEGIT_2378,226.9,575,D_LEGIT_0832,IP_LEGIT_0515,C_LEGIT_0187,M_047,0,1,3,2,2,0,NONE
TXN_V2_000400,U_LEGIT_1987,225.29,881,D_LEGIT_1887,IP_LEGIT_0210,C_LEGIT_0893,M_040,1,1,0,1,1,0,NONE
TXN_V2_006187,U_LEGIT_0049,51.68,514,D_LEGIT_0298,IP_LEGIT_1582,C_LEGIT_0760,M_106,0,4,0,1,1,0,NONE
TXN_V2_001687,U_LEGIT_2263,222.74,397,D_SHARED_BENIGN_13,IP_LEGIT_0373,C_LEGIT_1074,M_004,2,4,0,2,1,0,NONE
TXN_V2_008174,U_LEGIT_0052,145.37,626,D_LEGIT_0367,IP_LEGIT_1466,C_LEGIT_2917,M_013,0,1,1,3,2,0,NONE
TXN_V2_008525,U_LEGIT_1914,107.65,485,D_LEGIT_1087,IP_LEGIT_0743,C_LEGIT_0505,M_024,0,4,0,1,1,0,NONE
TXN_V2_007131,U_LEGIT_1746,54.53,488,D_SHARED_BENIGN_01,IP_LEGIT_0558,C_LEGIT_0002,M_122,0,1,0,3,1,0,NONE
TXN_V2_009925,U_DIST_012,99.25,38,D_DIST_011,IP_DIST_PROXY_01,C_DIST_021,M_TARGET_HIGHVAL_99,2,8,0,1,1,1,DISTRIBUTED_ABUSE
TXN_V2_005523,U_LEGIT_2233,212.82,4,D_LEGIT_1234,IP_SHARED_BENIGN_01,C_LEGIT_0316,M_030,0,2,0,1,1,0,NONE
TXN_V2_004318,U_LEGIT_1697,145.97,909,D_LEGIT_0388,IP_LEGIT_0625,C_LEGIT_1120,M_007,0,2,0,1,1,0,NONE
TXN_V2_009396,U_INDIV_0094,1353.13,44,D_INDIV_0144,IP_INDIV_0078,C_INDIV_0172,M_149,1,14,0,4,4,1,INDIVIDUAL_FRAUD
TXN_V2_001232,U_LEGIT_1184,35.64,579,D_LEGIT_1063,IP_LEGIT_0704,C_LEGIT_0845,M_103,0,1,0,2,1,0,NONE
TXN_V2_006488,U_LEGIT_2015,243.66,704,D_LEGIT_0256,IP_LEGIT_0748,C_LEGIT_2866,M_036,0,4,0,2,2,0,NONE
TXN_V2_008543,U_LEGIT_2495,196.61,830,D_LEGIT_0355,IP_LEGIT_0181,C_LEGIT_2083,M_120,0,4,3,3,2,0,NONE
TXN_V2_006523,U_LEGIT_0740,233.88,313,D_LEGIT_1546,IP_LEGIT_1879,C_LEGIT_2886,M_053,0,4,0,1,2,0,NONE
TXN_V2_003614,U_LEGIT_1169,12.05,490,D_LEGIT_1777,IP_LEGIT_1939,C_LEGIT_0776,M_101,0,1,0,2,1,0,NONE
TXN_V2_003367,U_LEGIT_0579,1139.48,9,D_LEGIT_0429,IP_LEGIT_0551,C_LEGIT_1350,M_012,0,4,0,3,1,0,NONE
TXN_V2_009963,U_DIST_006,106.38,75,D_DIST_011,IP_DIST_PROXY_04,C_DIST_030,M_TARGET_HIGHVAL_99,3,5,0,1,1,1,DISTRIBUTED_ABUSE
TXN_V2_003297,U_LEGIT_0960,114.09,824,D_LEGIT_1059,IP_SHARED_BENIGN_13,C_LEGIT_0486,M_106,0,4,0,1,1,0,NONE
TXN_V2_001829,U_LEGIT_1973,1540.55,5,D_LEGIT_1903,IP_LEGIT_0352,C_LEGIT_1460,M_148,2,4,0,3,1,0,NONE
TXN_V2_005470,U_LEGIT_0434,1508.39,854,D_LEGIT_0980,IP_SHARED_BENIGN_01,C_LEGIT_0947,M_107,0,1,0,1,3,0,NONE
TXN_V2_004190,U_LEGIT_0609,176.57,225,D_LEGIT_0349,IP_LEGIT_1208,C_LEGIT_2926,M_008,0,3,1,1,1,0,NONE
TXN_V2_004048,U_LEGIT_1699,115.56,480,D_LEGIT_1905,IP_LEGIT_1603,C_LEGIT_2030,M_014,3,10,0,2,3,0,NONE
TXN_V2_009102,U_INDIV_0106,851.43,3,D_INDIV_0126,IP_INDIV_0230,C_INDIV_0188,M_078,7,11,4,3,2,1,INDIVIDUAL_FRAUD
TXN_V2_006885,U_LEGIT_0785,226.99,862,D_LEGIT_0209,IP_LEGIT_1392,C_LEGIT_0721,M_037,0,2,0,2,1,0,NONE
TXN_V2_004968,U_LEGIT_1544,247.14,26,D_LEGIT_1492,IP_LEGIT_0330,C_LEGIT_1045,M_147,0,4,0,3,2,0,NONE
TXN_V2_001310,U_LEGIT_0638,1401.62,294,D_LEGIT_1925,IP_LEGIT_1465,C_LEGIT_2527,M_014,0,3,0,1,1,0,NONE
TXN_V2_001830,U_LEGIT_1626,52.05,578,D_LEGIT_0047,IP_LEGIT_0390,C_LEGIT_1328,M_131,0,4,0,1,3,0,NONE
TXN_V2_005911,U_LEGIT_1349,178.68,570,D_LEGIT_1744,IP_LEGIT_1425,C_LEGIT_1500,M_052,4,9,3,3,2,0,NONE
TXN_V2_006771,U_LEGIT_1531,102.89,35,D_LEGIT_0810,IP_LEGIT_1915,C_LEGIT_2334,M_123,0,4,0,2,1,0,NONE
TXN_V2_004143,U_LEGIT_0633,67.86,466,D_LEGIT_1192,IP_LEGIT_1753,C_LEGIT_1876,M_104,0,3,0,1,2,0,NONE
TXN_V2_007704,U_LEGIT_2426,38.05,787,D_LEGIT_0463,IP_LEGIT_1024,C_LEGIT_1512,M_102,2,1,0,3,3,0,NONE
TXN_V2_008494,U_LEGIT_1932,183.73,958,D_SHARED_BENIGN_02,IP_SHARED_BENIGN_08,C_LEGIT_0035,M_047,0,3,0,1,1,0,NONE
TXN_V2_002177,U_LEGIT_0503,124.44,647,D_LEGIT_0718,IP_SHARED_BENIGN_03,C_LEGIT_2898,M_034,0,3,0,1,1,0,NONE
TXN_V2_006961,U_LEGIT_2463,144.15,323,D_LEGIT_0984,IP_LEGIT_1395,C_LEGIT_2562,M_046,0,3,0,3,1,0,NONE
TXN_V2_003219,U_LEGIT_1430,139.08,468,D_LEGIT_1709,IP_LEGIT_0739,C_LEGIT_2638,M_096,1,4,0,1,1,0,NONE
TXN_V2_005933,U_LEGIT_2467,47.03,645,D_LEGIT_0213,IP_LEGIT_1147,C_LEGIT_1383,M_111,0,1,0,2,2,0,NONE
TXN_V2_001833,U_LEGIT_2276,69.82,400,D_LEGIT_1742,IP_LEGIT_0426,C_LEGIT_0126,M_004,0,2,0,1,2,0,NONE
TXN_V2_002273,U_LEGIT_1392,1155.39,108,D_LEGIT_1665,IP_LEGIT_0352,C_LEGIT_1066,M_084,0,3,0,1,3,0,NONE
TXN_V2_003404,U_LEGIT_1934,1329.65,401,D_LEGIT_1501,IP_LEGIT_0201,C_LEGIT_2359,M_041,1,2,0,1,1,0,NONE
TXN_V2_007437,U_LEGIT_1091,236.07,546,D_LEGIT_1805,IP_LEGIT_1462,C_LEGIT_2475,M_040,1,2,0,3,1,0,NONE
TXN_V2_005686,U_LEGIT_1193,202.88,938,D_LEGIT_0623,IP_LEGIT_1703,C_LEGIT_1619,M_048,0,4,2,1,1,0,NONE
TXN_V2_005988,U_LEGIT_2101,185.91,29,D_LEGIT_0640,IP_LEGIT_1444,C_LEGIT_0568,M_037,2,4,0,2,1,0,NONE
TXN_V2_002780,U_LEGIT_1067,37.49,552,D_LEGIT_0107,IP_SHARED_BENIGN_10,C_LEGIT_2102,M_045,0,3,0,2,2,0,NONE
TXN_V2_006591,U_LEGIT_0448,216.21,386,D_LEGIT_1347,IP_LEGIT_1405,C_LEGIT_2184,M_037,0,1,0,1,2,0,NONE
TXN_V2_009801,U_BURST_020,285.24,4,D_BURST_020,IP_BURST_SUBNET_02,C_BURST_019,M_121,4,9,1,1,1,1,ACCOUNT_BURST
TXN_V2_000834,U_LEGIT_2120,189.03,206,D_LEGIT_1932,IP_LEGIT_1422,C_LEGIT_0846,M_099,0,4,0,1,1,0,NONE
TXN_V2_002499,U_LEGIT_0726,224.28,555,D_LEGIT_0082,IP_LEGIT_1296,C_LEGIT_0727,M_073,0,2,1,3,1,0,NONE
TXN_V2_001480,U_LEGIT_1459,32.24,931,D_LEGIT_0324,IP_LEGIT_0996,C_LEGIT_2808,M_113,0,3,1,2,2,0,NONE
TXN_V2_007281,U_LEGIT_1564,988.76,533,D_LEGIT_1411,IP_LEGIT_0717,C_LEGIT_2519,M_104,0,2,0,2,2,0,NONE
TXN_V2_001459,U_LEGIT_2231,86.9,391,D_LEGIT_1404,IP_SHARED_BENIGN_08,C_LEGIT_0861,M_119,0,3,0,3,1,0,NONE
TXN_V2_008675,U_LEGIT_1306,27.24,17,D_LEGIT_1217,IP_LEGIT_0867,C_LEGIT_0615,M_017,0,3,0,2,2,0,NONE
TXN_V2_002329,U_LEGIT_1662,103.86,64,D_LEGIT_0668,IP_LEGIT_0588,C_LEGIT_0794,M_105,0,1,0,1,2,0,NONE
TXN_V2_006640,U_LEGIT_1698,225.19,28,D_LEGIT_0902,IP_LEGIT_1425,C_LEGIT_1814,M_036,1,3,0,3,1,0,NONE
TXN_V2_005322,U_LEGIT_0245,147.44,701,D_LEGIT_1760,IP_LEGIT_0268,C_LEGIT_2687,M_036,0,2,0,3,2,0,NONE
TXN_V2_005651,U_LEGIT_2431,116.96,427,D_LEGIT_1872,IP_SHARED_BENIGN_03,C_LEGIT_0175,M_115,0,1,3,1,3,0,NONE
TXN_V2_006319,U_LEGIT_1674,159.79,106,D_LEGIT_1774,IP_LEGIT_1657,C_LEGIT_2184,M_006,0,4,0,1,2,0,NONE
TXN_V2_005121,U_LEGIT_1438,98.93,15,D_LEGIT_0503,IP_SHARED_BENIGN_06,C_LEGIT_1958,M_079,0,4,0,1,3,0,NONE
TXN_V2_001234,U_LEGIT_0075,143.51,818,D_LEGIT_0367,IP_LEGIT_1708,C_LEGIT_1035,M_092,0,1,0,2,1,0,NONE
TXN_V2_008617,U_LEGIT_1042,114.89,595,D_LEGIT_0435,IP_LEGIT_1099,C_LEGIT_0140,M_086,0,3,0,3,2,0,NONE
TXN_V2_000184,U_LEGIT_1303,121.85,4,D_LEGIT_0479,IP_SHARED_BENIGN_04,C_LEGIT_0558,M_150,0,2,0,3,2,0,NONE
TXN_V2_009167,U_INDIV_0014,159.56,1,D_INDIV_0037,IP_INDIV_0138,C_INDIV_0236,M_135,1,5,3,5,2,1,INDIVIDUAL_FRAUD
TXN_V2_006235,U_LEGIT_0221,158.73,741,D_SHARED_BENIGN_08,IP_LEGIT_1479,C_LEGIT_2357,M_044,0,4,0,1,1,0,NONE
