transaction_id,user_id,amount,account_age_days,device_id,ip_id,card_id,merchant_id,transactions_last_hour,transactions_last_day,failed_transactions,unique_devices,unique_cards,is_fraud,fraud_scenario
TXN_009723,U_CYCLE_008,668.12,4,D_CYCLE_009,IP_CYCLE_028,C_STOLEN_POOL_03,M_134,12,21,5,4,7,1,CARD_CYCLING
TXN_006187,U_LEGIT_2230,198.42,365,D_LEGIT_0687,IP_SHARED_BENIGN_08,C_LEGIT_2323,M_124,0,1,0,1,2,0,NONE
TXN_006421,U_LEGIT_1113,12.46,377,D_LEGIT_0261,IP_LEGIT_1331,C_LEGIT_0948,M_108,1,4,0,2,2,0,NONE
TXN_003550,U_LEGIT_0180,227.6,36,D_LEGIT_1468,IP_LEGIT_1458,C_LEGIT_0855,M_052,0,2,0,2,1,0,NONE
TXN_009455,U_INDIV_0181,1950.67,1,D_INDIV_0087,IP_INDIV_0099,C_INDIV_0281,M_083,12,44,4,7,7,1,INDIVIDUAL_FRAUD
TXN_003378,U_LEGIT_2219,216.39,1182,D_LEGIT_0691,IP_LEGIT_0242,C_LEGIT_2199,M_032,0,5,0,1,1,0,NONE
TXN_003421,U_LEGIT_1877,142.7,579,D_LEGIT_1623,IP_LEGIT_0806,C_LEGIT_0069,M_099,0,2,0,1,1,0,NONE
TXN_008676,U_LEGIT_1465,63.67,822,D_LEGIT_0556,IP_LEGIT_0085,C_LEGIT_2215,M_124,0,4,0,1,2,0,NONE
TXN_006775,U_LEGIT_2422,88.53,77,D_LEGIT_0516,IP_LEGIT_0770,C_LEGIT_0985,M_106,0,5,0,1,1,0,NONE
TXN_004869,U_LEGIT_0146,244.78,830,D_LEGIT_1984,IP_LEGIT_1811,C_LEGIT_1573,M_037,0,3,0,1,1,0,NONE
TXN_005701,U_LEGIT_0351,58.49,749,D_LEGIT_0726,IP_LEGIT_0471,C_LEGIT_1914,M_014,0,5,0,2,1,0,NONE
TXN_000348,U_LEGIT_1499,214.75,602,D_LEGIT_0869,IP_LEGIT_1436,C_LEGIT_1525,M_094,0,5,0,1,1,0,NONE
TXN_003826,U_LEGIT_1077,81.85,773,D_LEGIT_0667,IP_LEGIT_0581,C_LEGIT_1234,M_067,0,5,0,1,1,0,NONE
TXN_005988,U_LEGIT_0894,202.13,348,D_LEGIT_1695,IP_LEGIT_1317,C_LEGIT_2264,M_134,0,5,0,1,2,0,NONE
TXN_002867,U_LEGIT_1999,207.77,900,D_LEGIT_1993,IP_LEGIT_1241,C_LEGIT_0371,M_147,0,1,0,1,1,0,NONE
TXN_000867,U_LEGIT_1832,167.87,741,D_LEGIT_1357,IP_LEGIT_0361,C_LEGIT_1904,M_082,0,2,0,2,2,0,NONE
TXN_006478,U_LEGIT_2101,211.42,62,D_LEGIT_0932,IP_LEGIT_0549,C_LEGIT_0504,M_033,0,5,0,1,1,0,NONE
TXN_003386,U_LEGIT_2242,149.09,994,D_SHARED_BENIGN_07,IP_SHARED_BENIGN_06,C_LEGIT_2954,M_023,0,2,0,1,1,0,NONE
TXN_008349,U_LEGIT_1775,115.39,930,D_LEGIT_0643,IP_LEGIT_1166,C_LEGIT_0368,M_130,0,2,0,1,1,0,NONE
TXN_005297,U_LEGIT_0531,192.91,749,D_LEGIT_1710,IP_LEGIT_1231,C_LEGIT_0272,M_047,0,3,0,1,1,0,NONE
TXN_003266,U_LEGIT_0215,162.08,104,D_LEGIT_0305,IP_LEGIT_0845,C_LEGIT_1169,M_100,0,4,0,1,1,0,NONE
TXN_000947,U_LEGIT_2383,150.52,964,D_LEGIT_1854,IP_LEGIT_1816,C_LEGIT_1814,M_050,2,3,0,1,2,0,NONE
TXN_005343,U_LEGIT_2139,194.15,421,D_LEGIT_1659,IP_LEGIT_0433,C_LEGIT_2393,M_088,0,3,0,2,1,0,NONE
TXN_001712,U_LEGIT_0128,105.31,1112,D_LEGIT_1105,IP_SHARED_BENIGN_02,C_LEGIT_1861,M_041,0,4,0,1,1,0,NONE
TXN_001915,U_LEGIT_0387,47.61,906,D_SHARED_BENIGN_05,IP_LEGIT_0063,C_LEGIT_1589,M_091,0,2,0,1,1,0,NONE
TXN_004874,U_LEGIT_2153,205.11,357,D_LEGIT_1386,IP_SHARED_BENIGN_05,C_LEGIT_0260,M_084,0,1,0,1,1,0,NONE
TXN_005547,U_LEGIT_0909,24.7,134,D_LEGIT_0375,IP_LEGIT_1594,C_LEGIT_1375,M_039,0,3,0,2,1,0,NONE
TXN_008679,U_LEGIT_2380,48.36,666,D_LEGIT_0837,IP_LEGIT_0337,C_LEGIT_2321,M_150,1,3,0,2,2,0,NONE
TXN_000188,U_LEGIT_1011,40.79,43,D_LEGIT_1016,IP_LEGIT_0401,C_LEGIT_1876,M_028,1,3,0,2,1,0,NONE
TXN_002846,U_LEGIT_1869,58.34,1062,D_LEGIT_0732,IP_LEGIT_0678,C_LEGIT_2530,M_015,0,3,0,1,1,0,NONE
TXN_003845,U_LEGIT_1848,73.21,779,D_LEGIT_1674,IP_LEGIT_1526,C_LEGIT_2840,M_140,0,4,0,1,1,0,NONE
TXN_002425,U_LEGIT_0057,116.18,533,D_LEGIT_1526,IP_LEGIT_1704,C_LEGIT_2432,M_006,0,1,0,2,2,0,NONE
TXN_007111,U_LEGIT_0204,96.99,1078,D_LEGIT_0966,IP_LEGIT_1648,C_LEGIT_1373,M_128,0,3,0,1,2,0,NONE
TXN_004262,U_LEGIT_2314,199.92,870,D_LEGIT_0524,IP_LEGIT_1957,C_LEGIT_2090,M_028,0,5,0,1,2,0,NONE
TXN_008255,U_LEGIT_1776,32.69,567,D_LEGIT_1523,IP_LEGIT_1292,C_LEGIT_2623,M_090,2,5,0,2,2,0,NONE
TXN_006864,U_LEGIT_0848,23.82,419,D_SHARED_BENIGN_01,IP_LEGIT_1107,C_LEGIT_0835,M_145,1,1,0,2,1,0,NONE
TXN_005276,U_LEGIT_1217,220.75,484,D_LEGIT_1595,IP_LEGIT_1376,C_LEGIT_1471,M_009,0,2,0,2,1,0,NONE
TXN_000052,U_LEGIT_1859,36.93,1127,D_LEGIT_0515,IP_LEGIT_1478,C_LEGIT_0789,M_081,1,2,0,2,1,0,NONE
TXN_001458,U_LEGIT_0056,167.99,1071,D_LEGIT_0147,IP_LEGIT_0790,C_LEGIT_0715,M_103,0,4,0,2,1,0,NONE
TXN_000263,U_LEGIT_0790,20.24,768,D_LEGIT_0412,IP_LEGIT_0511,C_LEGIT_0136,M_117,0,3,0,2,2,0,NONE
TXN_004573,U_LEGIT_0794,161.83,282,D_LEGIT_1859,IP_LEGIT_1421,C_LEGIT_1712,M_080,0,3,0,1,1,0,NONE
TXN_003712,U_LEGIT_1108,27.04,122,D_LEGIT_0368,IP_SHARED_BENIGN_01,C_LEGIT_1175,M_056,1,4,0,1,2,0,NONE
TXN_007600,U_LEGIT_0329,222.31,992,D_LEGIT_1999,IP_SHARED_BENIGN_04,C_LEGIT_2211,M_119,0,1,0,1,1,0,NONE
TXN_007037,U_LEGIT_2118,73.12,479,D_SHARED_BENIGN_05,IP_LEGIT_0623,C_LEGIT_1619,M_048,0,1,0,1,1,0,NONE
TXN_008696,U_LEGIT_1520,181.18,495,D_LEGIT_0907,IP_LEGIT_0222,C_LEGIT_1192,M_036,0,2,0,1,1,0,NONE
TXN_004619,U_LEGIT_2411,61.01,1159,D_LEGIT_0638,IP_LEGIT_1638,C_LEGIT_2318,M_107,0,5,0,1,1,0,NONE
TXN_006754,U_LEGIT_0548,165.9,648,D_LEGIT_0486,IP_LEGIT_0614,C_LEGIT_1209,M_063,0,4,0,1,1,0,NONE
TXN_008316,U_LEGIT_1679,23.27,149,D_LEGIT_0826,IP_LEGIT_0172,C_LEGIT_2925,M_048,0,1,0,1,2,0,NONE
TXN_002674,U_LEGIT_1060,129.5,984,D_LEGIT_0849,IP_LEGIT_0236,C_LEGIT_0065,M_031,0,2,0,1,2,0,NONE
TXN_008968,U_LEGIT_2111,19.7,152,D_SHARED_BENIGN_01,IP_LEGIT_1615,C_LEGIT_0413,M_150,2,2,0,2,2,0,NONE
TXN_000388,U_LEGIT_1407,58.58,1131,D_LEGIT_0228,IP_LEGIT_0965,C_LEGIT_0094,M_085,0,5,0,1,2,0,NONE
TXN_001960,U_LEGIT_0362,10.02,916,D_SHARED_BENIGN_06,IP_LEGIT_1940,C_LEGIT_0869,M_063,0,2,0,1,1,0,NONE
TXN_000509,U_LEGIT_0821,75.4,589,D_LEGIT_0828,IP_LEGIT_1717,C_LEGIT_1740,M_128,0,4,0,2,2,0,NONE
TXN_002804,U_LEGIT_1098,45.09,223,D_LEGIT_1512,IP_SHARED_BENIGN_08,C_LEGIT_0160,M_146,0,3,0,2,2,0,NONE
TXN_009562,U_FARM_022,387.1,4,D_FARM_HUB_01,IP_FARM_PROXY_01,C_FARM_004,M_018,12,59,4,1,5,1,DEVICE_FARM
TXN_000930,U_LEGIT_1681,249.74,1198,D_LEGIT_0060,IP_LEGIT_0284,C_LEGIT_2498,M_129,0,1,0,1,1,0,NONE
TXN_005101,U_LEGIT_0274,105.13,123,D_LEGIT_1069,IP_SHARED_BENIGN_04,C_LEGIT_2972,M_070,0,4,0,2,1,0,NONE
TXN_007169,U_LEGIT_2152,218.15,1085,D_LEGIT_0898,IP_LEGIT_0720,C_LEGIT_0833,M_107,0,4,0,2,1,0,NONE
TXN_001692,U_LEGIT_1916,165.99,36,D_LEGIT_1057,IP_LEGIT_1447,C_LEGIT_1091,M_017,0,2,0,1,1,0,NONE
TXN_007939,U_LEGIT_1202,52.77,332,D_LEGIT_1314,IP_LEGIT_1371,C_LEGIT_0837,M_124,0,1,0,1,1,0,NONE
TXN_002956,U_LEGIT_0090,140.48,225,D_LEGIT_0253,IP_LEGIT_1275,C_LEGIT_1047,M_066,0,3,0,1,1,0,NONE
TXN_007252,U_LEGIT_1227,107.12,715,D_SHARED_BENIGN_10,IP_LEGIT_1263,C_LEGIT_1850,M_081,1,3,0,2,2,0,NONE
TXN_003787,U_LEGIT_0616,205.85,947,D_LEGIT_1805,IP_LEGIT_0353,C_LEGIT_2439,M_088,0,3,0,1,1,0,NONE
TXN_005747,U_LEGIT_1285,72.87,849,D_LEGIT_0936,IP_LEGIT_1192,C_LEGIT_0868,M_048,0,5,0,2,1,0,NONE
TXN_003459,U_LEGIT_0294,93.54,941,D_SHARED_BENIGN_06,IP_SHARED_BENIGN_09,C_LEGIT_2067,M_131,0,5,0,1,1,0,NONE
TXN_002078,U_LEGIT_2160,141.19,701,D_LEGIT_0747,IP_LEGIT_1421,C_LEGIT_0488,M_126,0,5,0,1,1,0,NONE
TXN_008096,U_LEGIT_2303,61.7,743,D_LEGIT_1475,IP_LEGIT_1048,C_LEGIT_2542,M_090,0,4,0,1,1,0,NONE
TXN_001596,U_LEGIT_0481,53.37,49,D_LEGIT_1978,IP_LEGIT_0653,C_LEGIT_1124,M_111,0,2,0,2,1,0,NONE
TXN_007659,U_LEGIT_0891,129.16,537,D_LEGIT_0546,IP_LEGIT_0656,C_LEGIT_1797,M_105,0,1,0,1,2,0,NONE
TXN_000414,U_LEGIT_2296,69.57,168,D_LEGIT_0435,IP_SHARED_BENIGN_04,C_LEGIT_2827,M_073,0,5,0,1,1,0,NONE
TXN_000012,U_LEGIT_0351,167.66,1155,D_LEGIT_1672,IP_SHARED_BENIGN_09,C_LEGIT_0516,M_033,0,5,0,2,1,0,NONE
TXN_003455,U_LEGIT_0524,149.44,367,D_LEGIT_1409,IP_LEGIT_1378,C_LEGIT_0070,M_016,0,2,0,1,1,0,NONE
TXN_002227,U_LEGIT_0645,33.74,1193,D_LEGIT_1267,IP_LEGIT_0037,C_LEGIT_2015,M_072,0,4,0,1,2,0,NONE
TXN_009371,U_INDIV_0001,772.0,5,D_INDIV_0028,IP_INDIV_0381,C_INDIV_0019,M_043,12,42,5,6,3,1,INDIVIDUAL_FRAUD
TXN_005987,U_LEGIT_1934,210.82,1109,D_LEGIT_0078,IP_LEGIT_1986,C_LEGIT_2019,M_131,0,2,0,2,1,0,NONE
TXN_004987,U_LEGIT_0958,99.6,1018,D_LEGIT_1644,IP_LEGIT_1999,C_LEGIT_1083,M_099,0,4,0,1,1,0,NONE
TXN_003400,U_LEGIT_2174,109.02,1129,D_LEGIT_0008,IP_LEGIT_0063,C_LEGIT_1017,M_023,0,5,0,1,2,0,NONE
TXN_003660,U_LEGIT_2353,147.86,1000,D_LEGIT_1294,IP_LEGIT_1325,C_LEGIT_2554,M_034,0,1,0,1,1,0,NONE
TXN_009384,U_INDIV_0022,1439.08,1,D_INDIV_0274,IP_INDIV_0179,C_INDIV_0059,M_135,15,38,9,6,3,1,INDIVIDUAL_FRAUD
TXN_003182,U_LEGIT_1940,66.57,722,D_LEGIT_1707,IP_LEGIT_1379,C_LEGIT_1680,M_054,0,2,0,1,1,0,NONE
TXN_009515,U_FARM_021,275.77,5,D_FARM_HUB_01,IP_FARM_PROXY_01,C_FARM_039,M_003,21,64,7,1,4,1,DEVICE_FARM
TXN_000830,U_LEGIT_2264,177.72,1155,D_LEGIT_0793,IP_LEGIT_1425,C_LEGIT_0513,M_111,0,4,0,1,1,0,NONE
TXN_002110,U_LEGIT_1151,194.89,372,D_LEGIT_1074,IP_LEGIT_1109,C_LEGIT_0881,M_079,0,4,0,1,2,0,NONE
TXN_005344,U_LEGIT_0548,190.51,783,D_LEGIT_0584,IP_SHARED_BENIGN_04,C_LEGIT_2078,M_068,0,5,0,1,1,0,NONE
TXN_009223,U_INDIV_0137,1243.67,4,D_INDIV_0226,IP_INDIV_0226,C_INDIV_0087,M_035,6,45,3,7,3,1,INDIVIDUAL_FRAUD
TXN_006503,U_LEGIT_1471,112.28,571,D_LEGIT_1397,IP_LEGIT_1182,C_LEGIT_1924,M_045,0,3,0,1,1,0,NONE
TXN_006132,U_LEGIT_0146,88.1,787,D_LEGIT_1816,IP_LEGIT_0186,C_LEGIT_0390,M_036,0,2,0,1,1,0,NONE
TXN_001067,U_LEGIT_2448,201.32,608,D_LEGIT_0606,IP_LEGIT_1507,C_LEGIT_0799,M_135,0,4,0,1,1,0,NONE
TXN_003809,U_LEGIT_1704,170.82,545,D_LEGIT_1345,IP_LEGIT_0768,C_LEGIT_1592,M_145,0,4,0,1,2,0,NONE
TXN_008296,U_LEGIT_2329,50.8,604,D_SHARED_BENIGN_05,IP_LEGIT_0442,C_LEGIT_2646,M_031,0,4,0,2,2,0,NONE
TXN_005102,U_LEGIT_2212,67.37,39,D_LEGIT_1005,IP_LEGIT_0150,C_LEGIT_0121,M_102,1,4,0,1,1,0,NONE
TXN_004764,U_LEGIT_2300,169.55,644,D_LEGIT_0902,IP_LEGIT_1765,C_LEGIT_0284,M_081,0,3,0,1,1,0,NONE
TXN_001111,U_LEGIT_1031,63.14,693,D_LEGIT_1914,IP_LEGIT_0592,C_LEGIT_2435,M_132,1,5,0,1,1,0,NONE
TXN_005790,U_LEGIT_0121,129.5,93,D_LEGIT_1770,IP_LEGIT_1098,C_LEGIT_2191,M_117,0,5,0,1,2,0,NONE
TXN_008051,U_LEGIT_1998,188.56,155,D_LEGIT_0605,IP_LEGIT_1222,C_LEGIT_1456,M_147,0,5,0,1,2,0,NONE
TXN_002255,U_LEGIT_0938,102.04,724,D_LEGIT_0948,IP_LEGIT_0243,C_LEGIT_2938,M_032,0,5,0,1,1,0,NONE
TXN_007760,U_LEGIT_0189,27.95,389,D_LEGIT_1300,IP_LEGIT_1500,C_LEGIT_0416,M_009,0,4,0,2,2,0,NONE
TXN_002371,U_LEGIT_0989,139.72,537,D_LEGIT_1034,IP_LEGIT_1776,C_LEGIT_1540,M_037,0,5,0,1,1,0,NONE
TXN_002203,U_LEGIT_1136,51.75,501,D_LEGIT_1289,IP_LEGIT_1392,C_LEGIT_0853,M_013,0,1,0,1,1,0,NONE
TXN_001299,U_LEGIT_0862,19.72,339,D_LEGIT_1024,IP_SHARED_BENIGN_02,C_LEGIT_0595,M_102,0,1,0,1,2,0,NONE
TXN_005658,U_LEGIT_1705,132.5,163,D_LEGIT_1979,IP_LEGIT_0266,C_LEGIT_2372,M_081,1,4,0,2,2,0,NONE
TXN_000118,U_LEGIT_0258,147.16,324,D_LEGIT_1854,IP_LEGIT_1098,C_LEGIT_0068,M_132,0,1,0,1,2,0,NONE
TXN_003942,U_LEGIT_0914,123.29,138,D_LEGIT_0365,IP_LEGIT_0579,C_LEGIT_2459,M_096,0,5,0,1,1,0,NONE
TXN_007092,U_LEGIT_1633,197.94,947,D_LEGIT_1836,IP_LEGIT_0872,C_LEGIT_1884,M_125,1,4,0,1,1,0,NONE
TXN_003005,U_LEGIT_1571,135.35,524,D_LEGIT_1951,IP_LEGIT_0501,C_LEGIT_2796,M_046,0,1,0,1,1,0,NONE
TXN_005296,U_LEGIT_2401,78.76,1108,D_LEGIT_0341,IP_SHARED_BENIGN_10,C_LEGIT_1598,M_073,0,1,0,1,1,0,NONE
TXN_004983,U_LEGIT_1671,59.56,398,D_LEGIT_0167,IP_SHARED_BENIGN_02,C_LEGIT_0994,M_042,0,2,0,2,1,0,NONE
TXN_007637,U_LEGIT_0053,48.31,138,D_LEGIT_1092,IP_LEGIT_0728,C_LEGIT_0207,M_013,1,4,0,1,1,0,NONE
TXN_000070,U_LEGIT_2058,135.28,965,D_LEGIT_0680,IP_LEGIT_1791,C_LEGIT_1804,M_026,0,2,0,1,1,0,NONE
TXN_009095,U_INDIV_0188,2132.99,2,D_INDIV_0280,IP_INDIV_0273,C_INDIV_0291,M_098,7,16,3,3,5,1,INDIVIDUAL_FRAUD
TXN_001363,U_LEGIT_1415,71.32,905,D_LEGIT_0572,IP_LEGIT_1878,C_LEGIT_2745,M_093,0,5,0,1,1,0,NONE
TXN_003462,U_LEGIT_1916,203.35,1069,D_SHARED_BENIGN_04,IP_LEGIT_0917,C_LEGIT_0408,M_137,0,5,0,1,1,0,NONE
TXN_001162,U_LEGIT_1627,205.09,1149,D_SHARED_BENIGN_01,IP_LEGIT_1644,C_LEGIT_1121,M_138,1,1,0,1,1,0,NONE
TXN_006408,U_LEGIT_1883,89.85,995,D_LEGIT_1988,IP_LEGIT_1981,C_LEGIT_0821,M_098,0,4,0,1,1,0,NONE
TXN_004058,U_LEGIT_0318,21.28,747,D_SHARED_BENIGN_06,IP_LEGIT_0483,C_LEGIT_0481,M_113,1,2,0,2,1,0,NONE
TXN_009010,U_INDIV_0165,2430.84,4,D_INDIV_0399,IP_INDIV_0116,C_INDIV_0251,M_034,6,39,5,5,7,1,INDIVIDUAL_FRAUD
TXN_004788,U_LEGIT_1315,139.39,1049,D_LEGIT_1104,IP_LEGIT_0524,C_LEGIT_0374,M_005,0,5,0,1,1,0,NONE
TXN_004839,U_LEGIT_1332,240.52,470,D_LEGIT_1046,IP_LEGIT_0561,C_LEGIT_1799,M_014,1,5,0,2,1,0,NONE
TXN_001434,U_LEGIT_0143,128.88,87,D_LEGIT_0494,IP_SHARED_BENIGN_06,C_LEGIT_2739,M_136,0,3,0,2,2,0,NONE
TXN_009751,U_BURST_018,1157.5,0,D_BURST_008,IP_BURST_SUBNET_02,C_BURST_030,M_090,20,29,4,2,2,1,ACCOUNT_BURST
TXN_004136,U_LEGIT_0792,125.72,1194,D_SHARED_BENIGN_09,IP_LEGIT_1590,C_LEGIT_0734,M_128,1,1,0,2,2,0,NONE
TXN_009716,U_CYCLE_023,693.91,11,D_CYCLE_029,IP_CYCLE_007,C_STOLEN_POOL_03,M_045,13,40,5,5,4,1,CARD_CYCLING
TXN_007459,U_LEGIT_2168,89.56,436,D_LEGIT_1087,IP_LEGIT_0580,C_LEGIT_0957,M_102,0,5,0,1,1,0,NONE
TXN_002680,U_LEGIT_0117,99.95,675,D_LEGIT_1627,IP_LEGIT_1411,C_LEGIT_1355,M_054,0,2,0,1,1,0,NONE
TXN_002297,U_LEGIT_1614,134.05,1024,D_LEGIT_1869,IP_LEGIT_1739,C_LEGIT_0903,M_055,0,5,0,1,1,0,NONE
TXN_000114,U_LEGIT_2114,227.08,331,D_LEGIT_0584,IP_SHARED_BENIGN_03,C_LEGIT_1118,M_116,0,1,0,1,2,0,NONE
TXN_000231,U_LEGIT_1195,84.97,586,D_LEGIT_0646,IP_LEGIT_0805,C_LEGIT_2871,M_084,0,2,0,1,1,0,NONE
TXN_007068,U_LEGIT_1025,170.56,990,D_LEGIT_1213,IP_LEGIT_1339,C_LEGIT_2235,M_149,1,1,0,1,2,0,NONE
TXN_004128,U_LEGIT_0641,47.63,953,D_LEGIT_0889,IP_LEGIT_1812,C_LEGIT_0768,M_006,0,5,0,1,1,0,NONE
TXN_008383,U_LEGIT_0494,231.65,276,D_LEGIT_0048,IP_LEGIT_0697,C_LEGIT_2176,M_051,0,2,0,1,1,0,NONE
TXN_004244,U_LEGIT_0205,164.36,1074,D_LEGIT_0240,IP_LEGIT_0173,C_LEGIT_0766,M_036,0,4,1,1,2,0,NONE
TXN_007860,U_LEGIT_0763,246.13,671,D_LEGIT_0902,IP_LEGIT_1635,C_LEGIT_2254,M_071,0,2,0,1,2,0,NONE
TXN_002811,U_LEGIT_1684,175.26,302,D_LEGIT_0504,IP_LEGIT_0122,C_LEGIT_0478,M_068,0,4,0,1,1,0,NONE
TXN_003272,U_LEGIT_1005,89.9,912,D_LEGIT_1179,IP_LEGIT_1563,C_LEGIT_2751,M_106,0,3,0,1,1,0,NONE
TXN_002673,U_LEGIT_2261,44.04,917,D_LEGIT_0991,IP_SHARED_BENIGN_07,C_LEGIT_1054,M_070,0,3,0,2,1,0,NONE
TXN_002960,U_LEGIT_1671,131.11,975,D_LEGIT_1797,IP_LEGIT_0565,C_LEGIT_1825,M_094,0,2,0,2,1,0,NONE
TXN_008253,U_LEGIT_1157,244.53,603,D_LEGIT_0291,IP_LEGIT_1937,C_LEGIT_2524,M_116,1,1,0,1,2,0,NONE
TXN_008036,U_LEGIT_1863,18.4,152,D_LEGIT_0430,IP_LEGIT_0690,C_LEGIT_1227,M_120,0,4,0,1,1,0,NONE
TXN_007949,U_LEGIT_2392,15.34,444,D_LEGIT_1399,IP_LEGIT_1616,C_LEGIT_0829,M_045,2,2,0,1,1,0,NONE
TXN_009138,U_INDIV_0086,1972.64,4,D_INDIV_0266,IP_INDIV_0030,C_INDIV_0330,M_030,7,41,8,6,6,1,INDIVIDUAL_FRAUD
TXN_000685,U_LEGIT_2126,190.35,454,D_LEGIT_1104,IP_LEGIT_1619,C_LEGIT_2670,M_032,1,1,0,1,1,0,NONE
TXN_003341,U_LEGIT_1006,165.62,880,D_LEGIT_0391,IP_LEGIT_0738,C_LEGIT_1543,M_086,1,3,0,2,1,0,NONE
TXN_006958,U_LEGIT_1472,206.42,575,D_LEGIT_1665,IP_LEGIT_0737,C_LEGIT_1018,M_040,0,3,0,2,1,0,NONE
TXN_008537,U_LEGIT_1697,168.6,623,D_SHARED_BENIGN_05,IP_LEGIT_1353,C_LEGIT_2313,M_047,0,4,0,1,1,0,NONE
TXN_003791,U_LEGIT_2451,128.63,456,D_SHARED_BENIGN_10,IP_LEGIT_0609,C_LEGIT_0308,M_077,0,4,0,2,1,0,NONE
TXN_006118,U_LEGIT_0447,242.77,875,D_LEGIT_0707,IP_LEGIT_0139,C_LEGIT_2631,M_130,0,1,0,1,2,0,NONE
TXN_002748,U_LEGIT_1709,106.74,512,D_LEGIT_0309,IP_SHARED_BENIGN_07,C_LEGIT_1379,M_109,0,3,0,1,1,0,NONE
TXN_006736,U_LEGIT_1853,79.45,69,D_LEGIT_1619,IP_SHARED_BENIGN_06,C_LEGIT_2173,M_025,0,5,0,2,1,0,NONE
TXN_008059,U_LEGIT_1299,149.05,343,D_LEGIT_0353,IP_LEGIT_0246,C_LEGIT_2387,M_052,0,1,0,1,1,0,NONE
TXN_006826,U_LEGIT_0348,78.79,1006,D_LEGIT_1293,IP_LEGIT_1066,C_LEGIT_2580,M_063,0,1,0,1,1,0,NONE
TXN_002740,U_LEGIT_1310,33.25,183,D_LEGIT_1427,IP_LEGIT_0315,C_LEGIT_2333,M_101,0,4,0,1,1,0,NONE
TXN_005546,U_LEGIT_0828,222.82,413,D_LEGIT_0947,IP_LEGIT_1900,C_LEGIT_2401,M_066,0,3,0,1,2,0,NONE
TXN_008517,U_LEGIT_1410,199.37,690,D_LEGIT_1233,IP_LEGIT_0187,C_LEGIT_2011,M_043,0,1,0,2,2,0,NONE
TXN_005309,U_LEGIT_1502,148.7,299,D_LEGIT_1325,IP_LEGIT_0070,C_LEGIT_2268,M_051,0,2,0,1,1,0,NONE
TXN_005286,U_LEGIT_1759,176.28,1183,D_LEGIT_0548,IP_LEGIT_0637,C_LEGIT_1766,M_093,1,2,0,1,1,0,NONE
TXN_005588,U_LEGIT_2466,16.59,509,D_SHARED_BENIGN_07,IP_LEGIT_0029,C_LEGIT_2512,M_110,0,2,0,1,1,0,NONE
TXN_001866,U_LEGIT_1779,33.1,51,D_LEGIT_0444,IP_SHARED_BENIGN_05,C_LEGIT_2230,M_024,2,5,0,1,1,0,NONE
TXN_001812,U_LEGIT_1863,42.84,1163,D_LEGIT_0450,IP_LEGIT_0301,C_LEGIT_2415,M_143,0,2,0,2,1,0,NONE
TXN_006955,U_LEGIT_0794,239.54,341,D_LEGIT_0375,IP_LEGIT_1425,C_LEGIT_1606,M_019,0,2,0,1,1,0,NONE
TXN_008032,U_LEGIT_1751,106.1,594,D_LEGIT_1951,IP_LEGIT_1087,C_LEGIT_2556,M_006,0,2,0,1,1,0,NONE
TXN_007164,U_LEGIT_1264,72.81,69,D_LEGIT_0875,IP_LEGIT_1407,C_LEGIT_2796,M_016,0,5,0,2,1,0,NONE
TXN_003250,U_LEGIT_0670,232.79,894,D_LEGIT_1115,IP_LEGIT_0773,C_LEGIT_1322,M_129,0,1,0,1,1,0,NONE
TXN_002630,U_LEGIT_2122,226.96,684,D_LEGIT_1926,IP_LEGIT_1887,C_LEGIT_0276,M_085,0,4,0,1,1,0,NONE
TXN_003536,U_LEGIT_0775,227.06,945,D_SHARED_BENIGN_10,IP_LEGIT_0652,C_LEGIT_0666,M_018,0,1,0,1,1,0,NONE
TXN_002495,U_LEGIT_1623,70.18,569,D_LEGIT_1345,IP_LEGIT_0985,C_LEGIT_1211,M_022,0,1,0,2,1,0,NONE
TXN_005877,U_LEGIT_2399,41.91,266,D_LEGIT_1147,IP_LEGIT_1341,C_LEGIT_2716,M_133,0,3,0,2,1,0,NONE
TXN_004999,U_LEGIT_0731,235.21,726,D_LEGIT_0867,IP_LEGIT_1893,C_LEGIT_0131,M_047,1,4,0,2,1,0,NONE
TXN_002944,U_LEGIT_2144,24.23,722,D_SHARED_BENIGN_06,IP_LEGIT_1709,C_LEGIT_2653,M_142,0,4,0,1,1,0,NONE
TXN_004759,U_LEGIT_0743,104.05,784,D_LEGIT_0266,IP_LEGIT_0279,C_LEGIT_0165,M_111,2,5,0,1,2,0,NONE
TXN_001398,U_LEGIT_1346,174.19,392,D_LEGIT_1443,IP_LEGIT_1397,C_LEGIT_1594,M_014,0,1,0,1,1,0,NONE
TXN_000171,U_LEGIT_0063,176.34,448,D_LEGIT_0390,IP_LEGIT_0241,C_LEGIT_1962,M_063,0,2,0,1,2,0,NONE
TXN_003145,U_LEGIT_2396,143.97,930,D_LEGIT_0215,IP_LEGIT_0025,C_LEGIT_2158,M_091,1,2,0,1,1,0,NONE
TXN_009495,U_INDIV_0020,1979.33,4,D_INDIV_0375,IP_INDIV_0354,C_INDIV_0324,M_021,14,23,7,5,8,1,INDIVIDUAL_FRAUD
TXN_009937,U_DIST_013,50.07,23,D_DIST_013,IP_DIST_PROXY_04,C_DIST_020,M_TARGET_HIGHVAL_99,8,7,1,2,1,1,DISTRIBUTED_ABUSE
